0	FLT	07June2024									
1	AD0       	ANDORRA	I	JDAR	Volvo XC40	5	5	5	AB2	Air Bag - Driver/Passenger	SUV	https://www.avisloyalty.eu/assets/fleetmedium/Volvo_XC40_2022.jpg	https://www.avisloyalty.eu/assets/fleetsmall/Volvo_XC40_2022.jpg	https://www.avisloyalty.eu/assets/fleetlarge/Volvo_XC40_2022.jpg
1	AD0       	ANDORRA	I	JDAR	Volvo XC40	5	5	5	R  	Radio	SUV	https://www.avisloyalty.eu/assets/fleetmedium/Volvo_XC40_2022.jpg	https://www.avisloyalty.eu/assets/fleetsmall/Volvo_XC40_2022.jpg	https://www.avisloyalty.eu/assets/fleetlarge/Volvo_XC40_2022.jpg
1	AD0       	ANDORRA	J	IDAE	Volvo EX30 Electric	5	5	4	AC 	Air Conditioning	Comfort	https://www.avisloyalty.eu/assets/fleetmedium/Volvo_EX30_Electric_2023.jpg	https://www.avisloyalty.eu/assets/fleetsmall/Volvo_EX30_Electric_2023.jpg	https://www.avisloyalty.eu/assets/fleetlarge/Volvo_EX30_Electric_2023.jpg
1	AD0       	ANDORRA	J	IDAE	Volvo EX30 Electric	5	5	4	AB2	Air Bag - Driver/Passenger	Comfort	https://www.avisloyalty.eu/assets/fleetmedium/Volvo_EX30_Electric_2023.jpg	https://www.avisloyalty.eu/assets/fleetsmall/Volvo_EX30_Electric_2023.jpg	https://www.avisloyalty.eu/assets/fleetlarge/Volvo_EX30_Electric_2023.jpg
1	AD0       	ANDORRA	J	IDAE	Volvo EX30 Electric	5	5	4	R  	Radio	Comfort	https://www.avisloyalty.eu/assets/fleetmedium/Volvo_EX30_Electric_2023.jpg	https://www.avisloyalty.eu/assets/fleetsmall/Volvo_EX30_Electric_2023.jpg	https://www.avisloyalty.eu/assets/fleetlarge/Volvo_EX30_Electric_2023.jpg
1	AD0       	ANDORRA	K	PDAR	BMW 5 Series	5	5	6	AC 	Air Conditioning	Executive	https://www.avisloyalty.eu/assets/fleetmedium/BMW_5_Series_2019.jpg	https://www.avisloyalty.eu/assets/fleetsmall/BMW_5_Series_2019.jpg	https://www.avisloyalty.eu/assets/fleetlarge/BMW_5_Series_2019.jpg
1	AD0       	ANDORRA	K	PDAR	BMW 5 Series	5	5	6	AB2	Air Bag - Driver/Passenger	Executive	https://www.avisloyalty.eu/assets/fleetmedium/BMW_5_Series_2019.jpg	https://www.avisloyalty.eu/assets/fleetsmall/BMW_5_Series_2019.jpg	https://www.avisloyalty.eu/assets/fleetlarge/BMW_5_Series_2019.jpg
1	AD0       	ANDORRA	K	PDAR	BMW 5 Series	5	5	6	R  	Radio	Executive	https://www.avisloyalty.eu/assets/fleetmedium/BMW_5_Series_2019.jpg	https://www.avisloyalty.eu/assets/fleetsmall/BMW_5_Series_2019.jpg	https://www.avisloyalty.eu/assets/fleetlarge/BMW_5_Series_2019.jpg
1	AD0       	ANDORRA	L	LDAR	BMW 7 Series	5	5	7	AC 	Air Conditioning	Luxury	https://www.avisloyalty.eu/assets/fleetmedium/BMW_7_Series_2018.jpg	https://www.avisloyalty.eu/assets/fleetsmall/BMW_7_Series_2018.jpg	https://www.avisloyalty.eu/assets/fleetlarge/BMW_7_Series_2018.jpg
1	AD0       	ANDORRA	L	LDAR	BMW 7 Series	5	5	7	AB2	Air Bag - Driver/Passenger	Luxury	https://www.avisloyalty.eu/assets/fleetmedium/BMW_7_Series_2018.jpg	https://www.avisloyalty.eu/assets/fleetsmall/BMW_7_Series_2018.jpg	https://www.avisloyalty.eu/assets/fleetlarge/BMW_7_Series_2018.jpg
