0	Young	08-JUN-24
1	A11	Australia	AUSTRALIA	1282	Blacktown Au Dtn	O	21	99																									
1	A11	Australia	AUSTRALIA	1282	Blacktown Au Dtn	P	21	99																									
1	A11	Australia	AUSTRALIA	1282	Blacktown Au Dtn	Q	21	99																									
1	A11	Australia	AUSTRALIA	1282	Blacktown Au Dtn	R	21	99																									
1	A11	Australia	AUSTRALIA	1282	Blacktown Au Dtn	S	21	99																									
1	A11	Australia	AUSTRALIA	1282	Blacktown Au Dtn	T	21	99																									
1	A11	Australia	AUSTRALIA	1282	Blacktown Au Dtn	U	21	99																									
1	A11	Australia	AUSTRALIA	1282	Blacktown Au Dtn	V	21	99																									
1	A11	Australia	AUSTRALIA	1282	Blacktown Au Dtn	W	21	99																									
1	A11	Australia	AUSTRALIA	1282	Blacktown Au Dtn	X	21	99																									
1	A11	Australia	AUSTRALIA	1282	Blacktown Au Dtn	Y	21	99																									
1	A11	Australia	AUSTRALIA	1282	Blacktown Au Dtn	Z	21	99																									
1	A14	Australia	AUSTRALIA	1285	Boondall Au Dtn	A	21	99																									
1	A14	Australia	AUSTRALIA	1285	Boondall Au Dtn	B	21	99																									
1	A14	Australia	AUSTRALIA	1285	Boondall Au Dtn	C	21	99																									
1	A14	Australia	AUSTRALIA	1285	Boondall Au Dtn	D	21	99																									
1	A14	Australia	AUSTRALIA	1285	Boondall Au Dtn	E	21	99																									
1	A14	Australia	AUSTRALIA	1285	Boondall Au Dtn	F	21	99																									
1	A14	Australia	AUSTRALIA	1285	Boondall Au Dtn	G	21	99																									
1	A14	Australia	AUSTRALIA	1285	Boondall Au Dtn	H	21	99																									
1	A14	Australia	AUSTRALIA	1285	Boondall Au Dtn	I	21	99																									
1	A14	Australia	AUSTRALIA	1285	Boondall Au Dtn	J	21	99																									
1	A14	Australia	AUSTRALIA	1285	Boondall Au Dtn	K	21	99																									
1	A14	Australia	AUSTRALIA	1285	Boondall Au Dtn	L	21	99																									
1	A14	Australia	AUSTRALIA	1285	Boondall Au Dtn	M	21	99																									
1	A14	Australia	AUSTRALIA	1285	Boondall Au Dtn	N	21	99																									
1	A14	Australia	AUSTRALIA	1285	Boondall Au Dtn	O	21	99																									
1	A14	Australia	AUSTRALIA	1285	Boondall Au Dtn	P	21	99																									
